UID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,AREA_HA,NARS_NAME,US_L3NAME,date,CHLA,MICX,MICX_ND,mosaic,offset_days,n_inside,n_land,n_cloud,n_below_detection,n_valid,n_water,ci_lake,ci_detected,n_touched,log_ci,log_chla
2020532,NLA22_CA-10041,1,6/22/2022,CA,37.28167142,NORTH LAKE/LAKE MERCED,Central California Foothills and Coastal Mountains,2022-06-22,68.3,4.7,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,3,2.0,0.0,0.0,1.0,1.0,0.019256058648191517,1.0,,-1.7154325999999998,1.8344207036815325
2020514,NLA22_CA-10095,1,6/21/2022,CA,79.67791895,STAFFORD LAKE,Central California Foothills and Coastal Mountains,2022-06-21,22.2,0.78,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,11,4.0,0.0,0.0,7.0,7.0,0.017286672330235658,1.0,,-1.7622885999999998,1.3463529744506386
2020550,NLA22_CA-10132,1,6/22/2022,CA,570.1773521,FALLEN LEAF LAKE,Sierra Nevada,2022-06-22,0.661,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,66,2.0,1.0,41.0,22.0,63.0,0.0005777599054356696,1.0,,-3.2382525999999996,-0.17979854051435976
2020518,NLA22_CO-10023,1,6/21/2022,CO,24.87093372,TROUTVALE RESERVOIR NUMBER 1,Southern Rockies,2022-06-21,323.0,11.2,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,3,1.0,0.0,0.0,2.0,2.0,0.01874361693655935,1.0,,-1.7271465999999998,2.509202522331103
2020542,NES22-10029,1,6/21/2022,FL,1023.405066,NONE,Southern Coastal Plain,2022-06-21,29.8,0.2503,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,115,9.0,11.0,15.0,80.0,95.0,0.003817046054913863,1.0,,-2.4182726,1.4742162640762553
2020570,NES22-10036,1,6/23/2022,FL,771.7167516,NONE,Southern Coastal Plain,2022-06-23,7.58,0.2658,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,87,8.0,1.0,78.0,0.0,78.0,6.500000648917879e-05,0.0,,-4.1870866,0.8796692056320535
2020548,NES22-10032,1,6/22/2022,FL,41.79330018,NONE,Southern Coastal Plain,2022-06-22,137.0,1.656,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,6,2.0,0.0,0.0,4.0,4.0,0.012848647071018005,1.0,,-1.8911425999999998,2.1367205671564067
2020546,NES22-10040,1,6/22/2022,FL,1635.502083,NONE,Southern Coastal Plain,2022-06-22,8.24,0.2359,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,180,7.0,12.0,153.0,8.0,161.0,0.001654220505575764,1.0,,-2.7814065999999995,0.9159272116971158
2020536,NES22-10041,1,6/22/2022,FL,1419.196195,NONE,Southern Coastal Plain,2022-06-22,75.7,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,156,4.0,0.0,0.0,152.0,152.0,0.010637985646376327,1.0,,-1.9731405999999998,1.8790958795000727
2020568,NES22-10045,1,6/23/2022,FL,3833.686867,NONE,Southern Coastal Plain,2022-06-23,26.2,0.2076,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,427,16.0,3.0,15.0,393.0,408.0,0.005568309930770164,1.0,,-2.2542766,1.4183012913197455
2020545,NES22-10024,1,6/21/2022,FL,6940.200451,NONE,Southern Coastal Plain,2022-06-21,43.7,0.6521,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,777,27.0,7.0,148.0,595.0,743.0,0.009811093170815422,1.0,,-2.0082826,1.640481436970422
2020571,NES22-10044,1,6/23/2022,FL,12508.55096,NONE,Southern Coastal Plain,2022-06-23,38.7,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,1393,25.0,1.0,1.0,1366.0,1367.0,0.012848647071018005,1.0,,-1.8911425999999998,1.5877109650189114
2020535,NES22-10037,1,6/22/2022,FL,271.809596,NONE,Southern Coastal Plain,2022-06-22,49.1,0.474,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,30,2.0,0.0,1.0,27.0,28.0,0.0030762058944845926,1.0,,-2.5119846,1.6910814921229684
2020567,NES22-10033,1,6/23/2022,FL,129612.0211,NONE,Southern Coastal Plain,2022-06-23,11.6,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,14405,55.0,12.0,2847.0,11491.0,14338.0,0.024546716116058534,1.0,,-1.6100065999999997,1.0644579892269184
2020563,NES22-10059,1,6/21/2022,IN,324.0596141,NONE,Southern Michigan/Northern Indiana Drift Plains,2022-06-21,1.98,0.33,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,33,3.0,9.0,21.0,0.0,21.0,6.500000648917879e-05,0.0,,-4.1870866,0.2966651902615311
2020564,NES22-10075,1,6/21/2022,IN,762.2082894,NONE,Southern Michigan/Northern Indiana Drift Plains,2022-06-21,9.16,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,79,12.0,22.0,45.0,0.0,45.0,6.500000648917879e-05,0.0,,-4.1870866,0.9618954736678504
2020521,NLA22_KS-10057,1,6/21/2022,KS,396.2464562,TIMBER CREEK LAKE,Flint Hills,2022-06-21,15.0,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,41,3.0,5.0,33.0,0.0,33.0,6.500000648917879e-05,0.0,,-4.1870866,1.1760912590556813
2020560,NLA22_KS-10065,1,6/22/2022,KS,2997.693233,EL DORADO LAKE,Flint Hills,2022-06-22,5.39,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,334,13.0,8.0,313.0,0.0,313.0,6.500000648917879e-05,0.0,,-4.1870866,0.7315887651867387
2020511,NLA22_ME-10009,1,6/21/2022,ME,191.6120947,JONES POND,Acadian Plains and Hills,2022-06-21,5.17,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,24,4.0,11.0,9.0,0.0,9.0,6.500000648917879e-05,0.0,,-4.1870866,0.7134905430939426
2020540,NLA22_ME-10030,1,6/22/2022,ME,118.6955423,LITTLE ELLIS POND,Northeastern Highlands,2022-06-22,1.3,0.12,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,13,1.0,6.0,6.0,0.0,6.0,6.500000648917879e-05,0.0,,-4.1870866,0.11394335230683679
2020554,NLA22_MT-10023,1,6/21/2022,MT,230.5814468,FRENCHMAN RESERVOIR,Northwestern Glaciated Plains,2022-06-21,6.19,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,26,2.0,7.0,17.0,0.0,17.0,6.500000648917879e-05,0.0,,-4.1870866,0.791690649020118
2020538,NLA22_ND-10081,1,6/22/2022,ND,47.55208345,NONE,Northwestern Glaciated Plains,2022-06-22,58.4,0.99,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,4,2.0,1.0,0.0,1.0,1.0,0.011227612102877545,1.0,,-1.9497125999999998,1.7664128471123994
2020556,NES22-10139,1,6/22/2022,NE,893.3187646,NONE,Central Great Plains,2022-06-22,40.0,0.21,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,99,6.0,0.0,93.0,0.0,93.0,6.500000648917879e-05,0.0,,-4.1870866,1.6020599913279623
2020543,NES22-10146,1,6/22/2022,NE,5188.750199,NONE,Central Great Plains,2022-06-22,11.6,0.14,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,571,27.0,2.0,18.0,524.0,542.0,0.03392824534714122,1.0,,-1.4694385999999997,1.0644579892269184
2020529,NES22-10142,1,6/22/2022,NE,605.5727905,NONE,Central Great Plains,2022-06-22,14.3,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,67,14.0,24.0,26.0,3.0,29.0,0.0062026803395049835,1.0,,-2.2074206,1.1553360374650619
2020509,NES22-10144,1,6/21/2022,NE,985.2449095,NONE,Central Great Plains,2022-06-21,6.26,0.16,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,104,13.0,9.0,82.0,0.0,82.0,6.500000648917879e-05,0.0,,-4.1870866,0.7965743332104297
2020598,NLA22_NV-10068,2,6/22/2022,NV,29.52714559,CATNIP RESERVOIR,Northern Basin and Range,2022-06-22,3.57,0.13,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,4,2.0,0.0,2.0,0.0,2.0,6.500000648917879e-05,0.0,,-4.1870866,0.5526682161121932
2020526,NLA22_NV-10079,1,6/21/2022,NV,532.3429228,WILD HORSE RESERVOIR,Central Basin and Range,2022-06-21,8.72,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,60,3.0,5.0,52.0,0.0,52.0,6.500000648917879e-05,0.0,,-4.1870866,0.9405164849325672
2020594,NLA22_OH-10004,1,6/23/2022,OH,35.88344467,SIPPO LAKE,Erie Drift Plain,2022-06-23,57.6,8.9,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,4,0.0,1.0,0.0,3.0,3.0,0.012506719222878195,1.0,,-1.9028565999999998,1.760422483423212
2020544,NLA22_OK-10034,1,6/20/2022,OK,4092.024017,WAURIKA LAKE,Central Great Plains,2022-06-20,27.5,0.11,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,447,40.0,3.0,165.0,239.0,404.0,0.010354887860243467,1.0,,-1.9848545999999998,1.4393326938302626
2020541,NLA22_OK-10107,1,6/21/2022,OK,105.5594863,CLINTON LAKE,Central Great Plains,2022-06-21,13.3,0.21,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,9,4.0,0.0,5.0,0.0,5.0,6.500000648917879e-05,0.0,,-4.1870866,1.1238516409670858
2020572,NLA22_OR-10176,1,6/23/2022,OR,255.7979909,DEVILS LAKE,Coast Range,2022-06-23,2.56,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,26,1.0,15.0,10.0,0.0,10.0,6.500000648917879e-05,0.0,,-4.1870866,0.4082399653118496
2020484,NES22-10157,1,6/19/2022,SD,87.02400225,NONE,Northern Glaciated Plains,2022-06-19,4.61,0.85,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,9,1.0,0.0,0.0,8.0,8.0,0.0027615912627732323,1.0,,-2.5588406,0.6637009253896482
2020587,NLA22_TX-10030,1,6/23/2022,TX,1590.409204,WACO LAKE,Cross Timbers,2022-06-23,31.7,0.2,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,183,35.0,2.0,2.0,144.0,146.0,0.007906884593269861,1.0,,-2.1019946,1.5010592622177514
2020524,NLA22_TX-10135,1,6/21/2022,TX,404.2544321,WHITE ROCK LAKE,Texas Blackland Prairies,2022-06-21,16.6,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,44,2.0,0.0,42.0,0.0,42.0,6.500000648917879e-05,0.0,,-4.1870866,1.2201080880400552
2020553,NLA22_TX-10166,1,6/22/2022,TX,2628.303404,JOE POOL LAKE,Texas Blackland Prairies,2022-06-22,12.3,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,290,35.0,5.0,161.0,89.0,250.0,0.009550000624864566,1.0,,-2.0199966,1.089905111439398
2020490,NLA22_UT-10118,1,6/20/2022,UT,17.94938905,NONE,Central Basin and Range,2022-06-20,52.0,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,2,0.0,0.0,2.0,0.0,2.0,6.500000648917879e-05,0.0,,-4.1870866,1.7160033436347992
2020555,NLA22_VA-10028,1,6/22/2022,VA,609.9193367,SWIFT CREEK RESERVOIR,Piedmont,2022-06-22,8.6,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,66,5.0,28.0,33.0,0.0,33.0,6.500000648917879e-05,0.0,,-4.1870866,0.9344984512435677
2020565,NLA22_WY-10017,1,6/22/2022,WY,223.987053,GOSHEN HOLE RESERVOIR,High Plains,2022-06-22,22.0,1.04,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,26,9.0,0.0,17.0,0.0,17.0,6.500000648917879e-05,0.0,,-4.1870866,1.3424226808222062
2020578,NLA22_WY-10073,1,6/22/2022,WY,239.2861361,TWO OCEAN LAKE,Middle Rockies,2022-06-22,6.75,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,25,4.0,4.0,17.0,0.0,17.0,6.500000648917879e-05,0.0,,-4.1870866,0.829303772831025
2020652,NLA22_ID-10043,1,6/28/2022,ID,38.11933598,NONE,Northern Basin and Range,2022-06-28,2.22,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,5,0.0,0.0,5.0,0.0,5.0,6.500000648917879e-05,0.0,,-4.1870866,0.3463529744506387
2020634,NLA22_ID-10010,1,6/27/2022,ID,56.87665058,SUCCOR CREEK RESERVOIR,Northern Basin and Range,2022-06-27,8.59,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,6,3.0,0.0,2.0,1.0,3.0,0.009811093170815422,1.0,,-2.0082826,0.9339931638312423
2020693,NES22-10047,1,6/30/2022,KY,47682.45673,NONE,Southeastern Plains,2022-06-30,20.0,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,5264,326.0,464.0,4041.0,433.0,4474.0,0.007906884593269861,1.0,,-2.1019946,1.3010299956639813
2020665,NLA22_KY-10006,1,6/28/2022,KY,17095.34129,Lake Cumberland,Southwestern Appalachians,2022-06-28,1.84,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,1913,301.0,702.0,910.0,0.0,910.0,6.500000648917879e-05,0.0,,-4.1870866,0.2648178230095365
2020690,NES22-10061,1,6/30/2022,MN,8375.173334,NONE,Northern Lakes and Forests,2022-06-30,0.962,1.13,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,933,27.0,59.0,847.0,0.0,847.0,6.500000648917879e-05,0.0,,-4.1870866,-0.016824927962187056
2020670,NLA22_MN-10004,1,6/29/2022,MN,109.058506,LAKE LOMISH,Northern Lakes and Forests,2022-06-29,10.9,0.18,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,12,0.0,8.0,4.0,0.0,4.0,6.500000648917879e-05,0.0,,-4.1870866,1.0374264979406236
2020707,NLA22_MT-10160,1,6/30/2022,MT,55.60526757,PRIEST BUTTE LAKES (NORTH),Northwestern Glaciated Plains,2022-06-30,2.73,0.37,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,5,0.0,0.0,5.0,0.0,5.0,6.500000648917879e-05,0.0,,-4.1870866,0.436162647040756
2020662,NLA22_ND-10035,1,6/29/2022,ND,130.963579,NONE,Northwestern Glaciated Plains,2022-06-29,2.58,0.55,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,12,7.0,0.0,5.0,0.0,5.0,6.500000648917879e-05,0.0,,-4.1870866,0.41161970596323016
2020642,NLA22_NE-10047,1,6/28/2022,NE,74.68557027,YANKEE HILL LAKE,Western Corn Belt Plains,2022-06-28,91.6,2.15,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,10,2.0,0.0,0.0,8.0,8.0,0.016378849789041684,1.0,,-1.7857165999999998,1.9618954736678504
2020655,NLA22_NH-10022,1,6/29/2022,NH,1628.488261,OSSIPEE LAKE,Northeastern Highlands,2022-06-29,1.78,0.12,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,183,13.0,52.0,104.0,14.0,118.0,0.0004532328711930874,1.0,,-3.3436785999999996,0.250420002308894
2020703,NLA22_NV-10252,1,7/1/2022,NV,143.2943667,MARLETTE LAKE,Sierra Nevada,2022-07-01,2.43,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,13,0.0,2.0,11.0,0.0,11.0,6.500000648917879e-05,0.0,,-4.1870866,0.38560627359831223
2020606,NLA22_NY-10045,1,6/27/2022,NY,151.0820141,LITTLE CLEAR POND,Northeastern Highlands,2022-06-27,0.948,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,17,3.0,10.0,4.0,0.0,4.0,6.500000648917879e-05,0.0,,-4.1870866,-0.023191662661933767
2020656,NES22-10062,1,6/29/2022,OH,613.0539289,NONE,Western Allegheny Plateau,2022-06-29,16.3,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,67,12.0,29.0,26.0,0.0,26.0,6.500000648917879e-05,0.0,,-4.1870866,1.212187604403958
2020678,NLA22_OK-10105,1,6/29/2022,OK,34.38445971,HARTSHORNE LAKE,Arkansas Valley,2022-06-29,92.8,0.21,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,5,2.0,0.0,0.0,3.0,3.0,0.009550000624864566,1.0,,-2.0199966,1.9675479762188621
2020643,NLA22_SD-10057,1,6/28/2022,SD,3182.966877,BITTER LAKE,Northern Glaciated Plains,2022-06-28,32.6,2.5,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,352,0.0,1.0,11.0,340.0,351.0,0.010928823193440932,1.0,,-1.9614265999999998,1.513217600067939
2020645,NLA22_SD-10073,1,6/28/2022,SD,54.086682,NONE,Northern Glaciated Plains,2022-06-28,144.0,1.68,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,6,1.0,0.0,0.0,5.0,5.0,0.01824481230988928,1.0,,-1.7388605999999998,2.1583624920952498
2020686,NLA22_SD-10140,1,6/29/2022,SD,278.9277112,RUSH LAKE,Northern Glaciated Plains,2022-06-29,13.4,0.94,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,32,0.0,0.0,28.0,4.0,32.0,0.0021087223447745704,1.0,,-2.6759806,1.1271047983648077
2020676,NLA22_SD-10163,1,6/29/2022,SD,140.2483443,BULLHEAD LAKE,Northern Glaciated Plains,2022-06-29,37.3,6.25,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,15,3.0,0.0,0.0,12.0,12.0,0.016826639874000782,1.0,,-1.7740025999999998,1.5717088318086876
2020627,NLA22_WA-10012,1,6/28/2022,WA,216.5848966,LAKE GOODWIN,Puget Lowland,2022-06-28,2.65,0.11,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,27,5.0,8.0,14.0,0.0,14.0,6.500000648917879e-05,0.0,,-4.1870866,0.42324587393680785
2020677,NLA22_WI-10022,1,6/29/2022,WI,118.0275858,ELKHART LAKE,Southeastern Wisconsin Till Plains,2022-06-29,2.65,0.18,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,13,2.0,3.0,8.0,0.0,8.0,6.500000648917879e-05,0.0,,-4.1870866,0.42324587393680785
2020638,NLA22_WY-10026,1,6/28/2022,WY,83.64935663,WILEY LAKE,Wyoming Basin,2022-06-28,3.84,0.15,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,10,2.0,0.0,8.0,0.0,8.0,6.500000648917879e-05,0.0,,-4.1870866,0.5843312243675308
2020722,NLA22_GA-10096,1,7/6/2022,GA,2909.850564,LAKE SEMINOLE - SPRING CREEK ARM,Southeastern Plains,2022-07-06,3.98,0.22,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221842022190.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,332,88.0,105.0,115.0,24.0,139.0,0.007098219091147282,1.0,,-2.1488506,0.5998830720736879
2020728,NLA22_ID-10015,1,7/6/2022,ID,197.7620064,WILSON LAKE RESERVOIR,Snake River Plain,2022-07-06,12.0,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221842022190.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,24,12.0,1.0,11.0,0.0,11.0,6.500000648917879e-05,0.0,,-4.1870866,1.0791812460476249
